glossy starling	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["insect", "fruit", "seed", "nectar"]}
goanna lizard	{"temperatureRange": "20-40", "precipitationRange": "20-100", "kind": "large reptile", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "egg", "carcass"]}
golden brush-tailed possum	{"temperatureRange": "10-25", "precipitationRange": "60-120", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nectar", "insect"]}
golden eagle	{"temperatureRange": "-30-40", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["small mammal", "large mammal", "small bird", "large bird", "reptile", "carcass"]}
golden jackal	{"temperatureRange": "-10-45", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small bird", "small mammal", "carcass", "plant", "fruit"]}
golden-mantled ground squirrel	{"temperatureRange": "0-30", "precipitationRange": "30-150", "kind": "small mammal", "sealife": false, "diet": ["seed", "nut", "fruit", "plant", "insect", "small reptile", "egg"]}
goliath heron	{"temperatureRange": "10-35", "precipitationRange": "70-150", "kind": "large bird", "sealife": false, "diet": ["fish", "small reptile", "small amphibian", "insect", "small mammal"]}
grant's gazelle	{"temperatureRange": "20-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["plant"]}
gray duiker	{"temperatureRange": "10-35", "precipitationRange": "75-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "plant"]}
gray heron	{"temperatureRange": "-10-35", "precipitationRange": "50-250", "kind": "large bird", "sealife": false, "diet": ["small fish", "small amphibian", "insect", "small reptile", "small mammal", "crustacean"]}
gray langur	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nut"]}
gray rhea	{"temperatureRange": "-10-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["plant", "fruit", "seed", "insect", "small reptile", "small mammal"]}
great cormorant	{"temperatureRange": "-20-40", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["small fish", "small amphibian"]}
great egret	{"temperatureRange": "-10-35", "precipitationRange": "75-150", "kind": "large bird", "sealife": false, "diet": ["small fish", "small reptile", "small amphibian", "insect", "small mammal"]}
great horned owl	{"temperatureRange": "-30-40", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["small mammal", "large mammal", "small bird", "large bird", "small reptile", "large reptile", "small amphibian", "insect", "fish", "carcass"]}
great kiskadee	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small fish", "fruit", "seed"]}
great skua	{"temperatureRange": "-5-10", "precipitationRange": "25-50", "kind": "large bird", "sealife": false, "diet": ["fish", "bird", "small mammal", "carcass", "egg"]}
great white pelican	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "large bird", "sealife": false, "diet": ["fish"]}
greater adjutant stork	{"temperatureRange": "20-35", "precipitationRange": "75-200", "kind": "large bird", "sealife": false, "diet": ["fish", "small reptile", "small mammal", "carcass", "insect", "small amphibian"]}
greater blue-eared starling	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["insect", "fruit", "seed", "nectar"]}
greater flamingo	{"temperatureRange": "15-45", "precipitationRange": "25-150", "kind": "large bird", "sealife": false, "diet": ["algae", "crustaceans", "mollusks", "insect", "small fish"]}
greater kudu	{"temperatureRange": "10-40", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
greater rhea	{"temperatureRange": "10-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["plant", "fruit", "seed", "insect", "small reptile", "small mammal"]}
greater roadrunner	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "fruit", "seed"]}
greater sage grouse	{"temperatureRange": "-30-30", "precipitationRange": "25-50", "kind": "large bird", "sealife": false, "diet": ["sagebrush", "insect", "seed"]}
green heron	{"temperatureRange": "0-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "insect", "small reptile", "small amphibian", "crustacean"]}
green vine snake	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "small reptile", "sealife": false, "diet": ["small amphibian", "small reptile", "insect", "small mammal"]}
green-backed heron	{"temperatureRange": "10-35", "precipitationRange": "75-250", "kind": "small bird", "sealife": false, "diet": ["small fish", "small amphibian", "insect", "small reptile", "small mammal", "crustacean"]}
green-winged macaw	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "large bird", "sealife": false, "diet": ["fruit", "seed", "nut", "insect"]}
green-winged trumpeter	{"temperatureRange": "20-30", "precipitationRange": "200-400", "kind": "large bird", "sealife": false, "diet": ["fruit", "seed", "insect", "small reptile", "small amphibian"]}
grey fox	{"temperatureRange": "-30-40", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "insect", "fruit", "seed", "nut", "carcass"]}
grey heron	{"temperatureRange": "-5-35", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["small fish", "small amphibian", "small reptile", "insect", "small mammal", "crustacean"]}
grey lourie	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["fruit", "seed", "leaf", "insect"]}
grey mouse lemur	{"temperatureRange": "20-30", "precipitationRange": "70-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "fruit", "nectar", "small reptile"]}
grey phalarope	{"temperatureRange": "-5-20", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insect", "crustacean", "small fish"]}
grey-footed squirrel	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "insect", "bark"]}
greylag goose	{"temperatureRange": "-10-25", "precipitationRange": "25-150", "kind": "large bird", "sealife": false, "diet": ["plant", "seed", "grain", "insect"]}
griffon vulture	{"temperatureRange": "-20-45", "precipitationRange": "25-200", "kind": "large bird", "sealife": false, "diet": ["carcass"]}
grison	{"temperatureRange": "10-30", "precipitationRange": "50-250", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small reptile", "small bird", "insect", "fruit"]}
grizzly bear	{"temperatureRange": "-40-20", "precipitationRange": "75-200", "kind": "large mammal", "sealife": false, "diet": ["small mammal", "large mammal", "fish", "insect", "plant", "fruit", "seed", "nut", "carcass"]}
ground legaan	{"temperatureRange": "25-40", "precipitationRange": "50-150", "kind": "small reptile", "sealife": false, "diet": ["plant", "fruit", "insect"]}
ground monitor	{"temperatureRange": "25-40", "precipitationRange": "75-200", "kind": "large reptile", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "egg", "carcass"]}
groundhog	{"temperatureRange": "-5-30", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nut", "insect"]}
guanaco	{"temperatureRange": "-10-25", "precipitationRange": "25-75", "kind": "large mammal", "sealife": false, "diet": ["grass", "leaves", "shrubs"]}
guerza	{"temperatureRange": "20-40", "precipitationRange": "50-150", "kind": "small reptile", "sealife": false, "diet": ["small mammal", "small bird", "egg", "small reptile"]}
gulls	{"temperatureRange": "-10-30", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "small mammal", "insect", "carcass", "egg"]}
hanuman langur	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "large mammal", "sealife": false, "diet": ["fruit", "leaves", "seeds", "flowers", "insect"]}
harbor seal	{"temperatureRange": "-40-25", "precipitationRange": "50-250", "kind": "large mammal", "sealife": true, "diet": ["small fish", "large fish", "squid", "octopus"]}
hawk-headed parrot	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "small bird", "sealife": false, "diet": ["fruit", "seed", "nut", "flower", "insect"]}
helmeted guinea fowl	{"temperatureRange": "15-40", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["insect", "seed", "plant", "small reptile", "small mammal"]}
herring gull	{"temperatureRange": "-15-25", "precipitationRange": "40-150", "kind": "large bird", "sealife": false, "diet": ["small fish", "crustacean", "insect", "small mammal", "egg", "carcass", "plant"]}
hippopotamus	{"temperatureRange": "20-35", "precipitationRange": "75-200", "kind": "giant mammal", "sealife": false, "diet": ["grass", "plant"]}
hoary marmot	{"temperatureRange": "-10-25", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "insect"]}
hoffman's sloth	{"temperatureRange": "20-30", "precipitationRange": "200-400", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "leaf"]}
honey badger	{"temperatureRange": "10-40", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "fruit", "seed", "nut", "carcass"]}
honey bee	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "insect", "sealife": false, "diet": ["nectar", "pollen"]}
horned lark	{"temperatureRange": "-20-30", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["seed", "insect"]}
horned puffin	{"temperatureRange": "-5-15", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "squid", "zooplankton"]}
horned rattlesnake	{"temperatureRange": "15-35", "precipitationRange": "25-100", "kind": "small reptile", "sealife": false, "diet": ["small mammal", "small reptile", "small bird", "egg"]}
hottentot teal	{"temperatureRange": "10-35", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["seed", "plant", "insect", "small amphibian", "small fish"]}
house crow	{"temperatureRange": "0-40", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "egg", "plant", "fruit", "seed", "nut", "carcass"]}
house sparrow	{"temperatureRange": "-10-40", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["seed", "insect", "small reptile", "plant", "fruit"]}
hudsonian godwit	{"temperatureRange": "-10-25", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small crustacean", "small fish", "small amphibian", "plant", "seed"]}
hummingbird	{"temperatureRange": "10-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["nectar", "insect", "spider"]}
huron	{"temperatureRange": "-2-25", "precipitationRange": "75-150", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed", "nut", "insect", "small reptile", "small amphibian", "small fish", "egg"]}
hyrax	{"temperatureRange": "15-35", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["grass", "leaves", "fruit", "bark"]}
ibex	{"temperatureRange": "-10-20", "precipitationRange": "50-200", "kind": "large mammal", "sealife": false, "diet": ["grass", "leaves", "twigs", "bark"]}
impala	{"temperatureRange": "10-40", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
indian giant squirrel	{"temperatureRange": "20-35", "precipitationRange": "70-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "flower", "bark", "insect"]}
indian jackal	{"temperatureRange": "10-45", "precipitationRange": "25-200", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small reptile", "small bird", "insect", "fruit", "carcass"]}
indian leopard	{"temperatureRange": "0-45", "precipitationRange": "50-300", "kind": "large mammal", "sealife": false, "diet": ["small mammal", "large mammal", "small reptile", "bird", "carcass"]}
indian mynah	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["insect", "fruit", "seed", "nectar", "small reptile", "small amphibian"]}
indian peacock	{"temperatureRange": "10-43", "precipitationRange": "65-200", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "seed", "grain", "fruit", "plant"]}
indian porcupine	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "large mammal", "sealife": false, "diet": ["root", "tuber", "bark", "fruit", "seed", "insect", "small reptile"]}
indian red admiral	{"temperatureRange": "15-35", "precipitationRange": "50-200", "kind": "insect", "sealife": false, "diet": ["nectar", "pollen", "tree sap"]}
indian star tortoise	{"temperatureRange": "20-40", "precipitationRange": "50-150", "kind": "small reptile", "sealife": false, "diet": ["plant", "fruit", "flower"]}
indian tree pie	{"temperatureRange": "15-35", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "seed", "nectar"]}
jabiru stork	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "large bird", "sealife": false, "diet": ["fish", "small reptile", "small amphibian", "small mammal", "insect", "mollusk", "crustacean"]}
jaguar	{"temperatureRange": "15-35", "precipitationRange": "100-300", "kind": "large mammal", "sealife": false, "diet": ["large reptile", "small mammal", "large mammal", "fish", "turtle"]}
jaguarundi	{"temperatureRange": "10-35", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small reptile", "small bird", "insect"]}
japanese macaque	{"temperatureRange": "-10-30", "precipitationRange": "100-200", "kind": "small mammal", "sealife": false, "diet": ["insect", "fruit", "seed", "leaf", "bark", "invertebrate"]}
javan gold-spotted mongoose	{"temperatureRange": "20-30", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small rodent", "fruit", "egg"]}
javanese cormorant	{"temperatureRange": "10-35", "precipitationRange": "50-250", "kind": "large bird", "sealife": false, "diet": ["small fish", "large fish"]}
jungle cat	{"temperatureRange": "10-40", "precipitationRange": "50-200", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "small amphibian", "insect", "fish", "egg"]}
jungle kangaroo	{"temperatureRange": "20-35", "precipitationRange": "100-300", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
kaffir cat	{"temperatureRange": "0-45", "precipitationRange": "25-200", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect"]}
kafue flats lechwe	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
kalahari scrub robin	{"temperatureRange": "10-40", "precipitationRange": "10-70", "kind": "small bird", "sealife": false, "diet": ["insect", "small reptile", "seed", "fruit"]}
kelp gull	{"temperatureRange": "-5-15", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["small fish", "small mammal", "carcass", "egg"]}
killer whale	{"temperatureRange": "-1-15", "precipitationRange": "50-250", "kind": "giant mammal", "sealife": true, "diet": ["large fish", "giant mammal", "seal", "sea lion", "penguin"]}
king cormorant	{"temperatureRange": "-5-10", "precipitationRange": "100-200", "kind": "large bird", "sealife": false, "diet": ["small fish", "small amphibian"]}
king vulture	{"temperatureRange": "20-35", "precipitationRange": "150-300", "kind": "large bird", "sealife": false, "diet": ["carcass"]}
kinkajou	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "small mammal", "sealife": false, "diet": ["fruit", "nectar", "insect", "small mammal", "egg"]}
kirk's dik dik	{"temperatureRange": "20-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
klipspringer	{"temperatureRange": "10-30", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["plant", "fruit", "seed"]}
knob-nosed goose	{"temperatureRange": "10-35", "precipitationRange": "75-150", "kind": "large bird", "sealife": false, "diet": ["plant", "seed", "insect"]}
koala	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["eucalyptus leaves"]}
komodo dragon	{"temperatureRange": "25-30", "precipitationRange": "70-100", "kind": "large reptile", "sealife": false, "diet": ["carcass", "deer", "water buffalo", "pig", "small mammal", "large mammal", "egg"]}
kongoni	{"temperatureRange": "20-30", "precipitationRange": "25-75", "kind": "large mammal", "sealife": false, "diet": ["grass"]}
kori bustard	{"temperatureRange": "20-35", "precipitationRange": "25-100", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "seed", "fruit", "berry"]}
land iguana	{"temperatureRange": "24-35", "precipitationRange": "50-100", "kind": "large reptile", "sealife": false, "diet": ["plant", "fruit", "cactus", "insect"]}
lappet-faced vulture	{"temperatureRange": "20-40", "precipitationRange": "0-100", "kind": "large bird", "sealife": false, "diet": ["carcass", "bone marrow"]}
lapwing	{"temperatureRange": "10-30", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["insect", "earthworm", "small reptile", "small amphibian", "seed"]}
large cormorant	{"temperatureRange": "-10-25", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["fish"]}
large-eared bushbaby	{"temperatureRange": "20-35", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "fruit", "gum"]}
laughing dove	{"temperatureRange": "15-40", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["seed", "grain"]}
laughing kookaburra	{"temperatureRange": "10-40", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "small mammal", "small bird", "snake", "fish", "crab"]}
lava gull	{"temperatureRange": "10-25", "precipitationRange": "0-25", "kind": "small bird", "sealife": false, "diet": ["fish", "egg", "small bird", "carcass", "insect"]}
leadbeateri's ground hornbill	{"temperatureRange": "15-35", "precipitationRange": "25-100", "kind": "large bird", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "small bird", "seed", "fruit"]}
least chipmunk	{"temperatureRange": "-10-30", "precipitationRange": "30-100", "kind": "small mammal", "sealife": false, "diet": ["seed", "nut", "fruit", "insect", "fungi"]}
leopard	{"temperatureRange": "0-40", "precipitationRange": "25-200", "kind": "large mammal", "sealife": false, "diet": ["small mammal", "large mammal", "small bird", "small reptile"]}
lesser double-collared sunbird	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["nectar", "insect", "spider"]}
lesser flamingo	{"temperatureRange": "15-35", "precipitationRange": "25-150", "kind": "large bird", "sealife": false, "diet": ["algae", "small crustaceans", "insects", "mollusks"]}
lesser masked weaver	{"temperatureRange": "20-40", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["seeds", "insects", "nectar"]}
lesser mouse lemur	{"temperatureRange": "20-30", "precipitationRange": "70-150", "kind": "small mammal", "sealife": false, "diet": ["fruit", "insects", "flowers", "nectar", "leaves", "small reptiles"]}
levaillant's barbet	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["fruit", "insects"]}
lilac-breasted roller	{"temperatureRange": "15-35", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insects", "small reptiles", "small amphibians", "small mammals"]}
lily trotter	{"temperatureRange": "10-35", "precipitationRange": "100-300", "kind": "small bird", "sealife": false, "diet": ["insect", "small fish", "small amphibian", "small reptile"]}
little blue penguin	{"temperatureRange": "5-20", "precipitationRange": "50-150", "kind": "small bird", "sealife": true, "diet": ["small fish", "squid", "krill"]}
little brown bat	{"temperatureRange": "-5-40", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect"]}
little brown dove	{"temperatureRange": "10-35", "precipitationRange": "25-200", "kind": "small bird", "sealife": false, "diet": ["seed", "grain", "fruit", "insect"]}
little cormorant	{"temperatureRange": "5-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["small fish"]}
little grebe	{"temperatureRange": "10-30", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "insect", "small amphibian", "crustacean"]}
little heron	{"temperatureRange": "15-35", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "insect", "small amphibian", "crustacean", "small reptile"]}
lizard	{"temperatureRange": "20-40", "precipitationRange": "25-150", "kind": "small reptile", "sealife": false, "diet": ["insect", "small amphibian", "plant", "fruit", "seed"]}
llama	{"temperatureRange": "-20-25", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
long-billed cockatoo	{"temperatureRange": "15-35", "precipitationRange": "50-150", "kind": "large bird", "sealife": false, "diet": ["seed", "nut", "fruit", "insect", "larvae"]}
long-billed corella	{"temperatureRange": "0-40", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["seed", "fruit", "nut", "insect", "plant"]}
long-crested hawk eagle	{"temperatureRange": "15-35", "precipitationRange": "75-200", "kind": "large bird", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "large reptile", "small fish", "insect"]}
long-finned pilot whale	{"temperatureRange": "5-25", "precipitationRange": "50-250", "kind": "large mammal", "sealife": true, "diet": ["squid", "small fish", "octopus"]}
long-necked turtle	{"temperatureRange": "15-35", "precipitationRange": "50-200", "kind": "small reptile", "sealife": false, "diet": ["insect", "small fish", "small amphibian", "plant"]}
long-nosed bandicoot	{"temperatureRange": "10-30", "precipitationRange": "50-150", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small amphibian", "fruit", "seed", "nut", "plant"]}
long-tailed jaeger	{"temperatureRange": "-10-10", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["fish", "small bird", "egg", "insect", "small mammal", "carcass"]}
long-tailed skua	{"temperatureRange": "-10-10", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["fish", "small bird", "egg", "insect", "small mammal", "carcass"]}
long-tailed spotted cat	{"temperatureRange": "15-30", "precipitationRange": "100-200", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect", "fruit"]}
madagascar fruit bat	{"temperatureRange": "20-30", "precipitationRange": "100-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "nectar", "pollen", "leaves"]}
madagascar hawk owl	{"temperatureRange": "15-30", "precipitationRange": "50-150", "kind": "small bird", "sealife": false, "diet": ["small mammal", "small bird", "insect", "reptile"]}
magellanic penguin	{"temperatureRange": "-15-10", "precipitationRange": "25-75", "kind": "large bird", "sealife": false, "diet": ["small fish", "squid", "krill"]}
magistrate black colobus	{"temperatureRange": "20-30", "precipitationRange": "150-250", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "leaf", "flower"]}
magnificent frigate bird	{"temperatureRange": "20-30", "precipitationRange": "100-250", "kind": "large bird", "sealife": false, "diet": ["fish", "squid", "small bird", "egg"]}
malabar squirrel	{"temperatureRange": "20-35", "precipitationRange": "75-200", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "flower", "insect"]}
malachite kingfisher	{"temperatureRange": "15-30", "precipitationRange": "75-200", "kind": "small bird", "sealife": false, "diet": ["small fish", "insect", "crustacean", "small amphibian"]}
malagasy ground boa	{"temperatureRange": "22-32", "precipitationRange": "75-150", "kind": "small reptile", "sealife": false, "diet": ["small mammal", "small bird", "small reptile"]}
malay squirrel	{"temperatureRange": "20-30", "precipitationRange": "200-400", "kind": "small mammal", "sealife": false, "diet": ["fruit", "seed", "nut", "insect", "egg"]}
mallard	{"temperatureRange": "-20-30", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["plant", "seed", "insect", "small fish", "small amphibian"]}
malleefowl	{"temperatureRange": "10-40", "precipitationRange": "25-75", "kind": "small bird", "sealife": false, "diet": ["seed", "insect", "fruit"]}
manatee	{"temperatureRange": "20-30", "precipitationRange": "50-250", "kind": "large mammal", "sealife": false, "diet": ["plant"]}
mandras tree shrew	{"temperatureRange": "20-30", "precipitationRange": "150-300", "kind": "small mammal", "sealife": false, "diet": ["insect", "fruit", "seed"]}
mara	{"temperatureRange": "10-35", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["plant"]}
marabou stork	{"temperatureRange": "20-35", "precipitationRange": "75-150", "kind": "large bird", "sealife": false, "diet": ["carcass", "small fish", "small reptile", "small amphibian", "insect"]}
margay	{"temperatureRange": "15-30", "precipitationRange": "150-300", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect", "fruit"]}
marine iguana	{"temperatureRange": "25-35", "precipitationRange": "25-75", "kind": "large reptile", "sealife": false, "diet": ["algae", "seaweed"]}
masked booby	{"temperatureRange": "10-30", "precipitationRange": "0-100", "kind": "large bird", "sealife": false, "diet": ["fish"]}
meerkat	{"temperatureRange": "20-40", "precipitationRange": "0-75", "kind": "small mammal", "sealife": false, "diet": ["insect", "small reptile", "small mammal", "egg", "scorpion", "spider"]}
mexican beaded lizard	{"temperatureRange": "25-40", "precipitationRange": "25-100", "kind": "large reptile", "sealife": false, "diet": ["egg", "small mammal", "small reptile", "small bird"]}
mexican boa	{"temperatureRange": "20-35", "precipitationRange": "50-200", "kind": "large reptile", "sealife": false, "diet": ["small mammal", "small bird", "small reptile"]}
mexican wolf	{"temperatureRange": "-10-35", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["large mammal", "small mammal", "carcass"]}
miner's cat	{"temperatureRange": "10-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "insect", "fruit"]}
mississippi alligator	{"temperatureRange": "20-35", "precipitationRange": "100-200", "kind": "large reptile", "sealife": false, "diet": ["fish", "small mammal", "large bird", "small reptile", "large reptile", "carcass"]}
mocking cliffchat	{"temperatureRange": "15-35", "precipitationRange": "25-100", "kind": "small bird", "sealife": false, "diet": ["insect", "fruit", "seed"]}
monitor legaan	{"temperatureRange": "25-40", "precipitationRange": "50-200", "kind": "large reptile", "sealife": false, "diet": ["insect", "small mammal", "small reptile", "bird", "egg", "carcass", "fruit"]}
monitor lizard	{"temperatureRange": "25-40", "precipitationRange": "50-200", "kind": "large reptile", "sealife": false, "diet": ["insect", "small mammal", "small reptile", "bird", "egg", "carcass", "fruit"]}
moose	{"temperatureRange": "-30-20", "precipitationRange": "75-150", "kind": "large mammal", "sealife": false, "diet": ["plant", "aquatic plants", "bark", "twigs"]}
mouflon	{"temperatureRange": "-20-40", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["grass", "leaves", "twigs", "fruit", "lichen"]}
mountain duck	{"temperatureRange": "-10-25", "precipitationRange": "50-200", "kind": "small bird", "sealife": false, "diet": ["aquatic plants", "seeds", "insects", "small fish", "crustaceans", "mollusks"]}
mountain goat	{"temperatureRange": "-30-20", "precipitationRange": "25-100", "kind": "small mammal", "sealife": false, "diet": ["grass", "herbs", "moss", "lichen", "twigs", "bark"]}
mountain lion	{"temperatureRange": "-30-40", "precipitationRange": "25-200", "kind": "large mammal", "sealife": false, "diet": ["deer", "elk", "bighorn sheep", "small mammal", "carcass"]}
mourning collared dove	{"temperatureRange": "10-35", "precipitationRange": "25-150", "kind": "small bird", "sealife": false, "diet": ["seed", "grain", "fruit", "insect"]}
mudskipper	{"temperatureRange": "25-35", "precipitationRange": "100-200", "kind": "small fish", "sealife": false, "diet": ["insect", "small crustacean", "algae"]}
mule deer	{"temperatureRange": "-20-35", "precipitationRange": "25-100", "kind": "large mammal", "sealife": false, "diet": ["grass", "forb", "browse", "fruit", "nut"]}
musk ox	{"temperatureRange": "-40-10", "precipitationRange": "25-75", "kind": "large mammal", "sealife": false, "diet": ["grass", "sedge", "forb", "woody plant", "lichen", "moss"]}
native cat	{"temperatureRange": "5-35", "precipitationRange": "25-150", "kind": "small mammal", "sealife": false, "diet": ["small mammal", "small bird", "small reptile", "insect", "carcass"]}
nelson ground squirrel	{"temperatureRange": "10-35", "precipitationRange": "25-75", "kind": "small mammal", "sealife": false, "diet": ["seed", "nut", "fruit", "plant", "insect"]}
neotropic cormorant	{"temperatureRange": "5-30", "precipitationRange": "50-200", "kind": "large bird", "sealife": false, "diet": ["small fish", "large fish"]}
